BestScrore, AvgScore, AvgScoreGrow, BestScoreGrow, Best rotated, AvgRotated27148.6786258087,3243.88507227211,0,0,3.19533739809317,1.4220826451284
38752.2797526054,3306.24158484479,1486.12825350804,1486.12825350804,5.14244879145549,1.47011031268793
42420.5629945756,3108.82871624714,1190.52911203915,1190.52911203915,6.46619117931531,1.44902857228233
42877.7705875549,2873.53129029257,867.779080110837,867.779080110837,7.38563840883767,1.47224785124818
27655.3142276745,3248.16357460381,1124.55480229309,1124.55480229309,2.68886594555122,1.47182462527938
42877.7705875549,4074.27163058089,1484.35157369421,1484.35157369421,7.38563840883767,1.5228474783762
38519.3072996388,3760.93989268972,1253.47625146716,1253.47625146716,6.24885031912231,1.53285675367981
42877.7705875549,3429.67963389052,607.420747766261,607.420747766261,7.38563840883767,1.48169020548567
38625.6504714298,3458.07292869743,852.403802083321,852.403802083321,6.36407990046904,1.51931038577518
42877.7705875549,3889.7614629088,777.287647371925,777.287647371925,7.38563840883767,1.53375862006493
38318.235006506,3298.43732767923,787.401679811316,787.401679811316,6.72391474459755,1.46776415982458
42877.7705875549,3567.07285571773,844.768949477204,844.768949477204,7.38563840883767,1.51735173093237
41078.8290707131,4105.25935719883,802.915233518853,802.915233518853,4.5600679256583,1.51858092019667
42877.7705875549,3608.92294204578,494.696641370887,494.696641370887,7.38563840883767,1.49655980469037
61906.6683658152,3332.17469164107,543.551106286486,543.551106286486,10.8890912786762,1.61315175817633
42899.1819690246,4562.14656589639,1130.02683330178,1130.02683330178,7.38563840883767,1.54590289729836
40854.2305059395,3424.80182715076,558.302743975852,558.302743975852,5.63280108560638,1.49036894483056
42899.1819690246,4015.70590975284,662.973678523594,662.973678523594,7.38563840883767,1.53526486347456
28634.6058318367,3355.56567847108,275.335844193514,275.335844193514,2.50163509414064,1.47183164734752
42899.1819690246,3628.71423299475,401.421139178939,401.421139178939,7.38563840883767,1.49647097631731
46961.3723102784,7303.21890202113,2048.28392714825,2048.28392714825,1.44044650206758,1.30914852712423
47405.1066986208,7319.85305506238,1159.81371148194,1159.81371148194,1.40108448068032,1.27787983876246
46543.6288978366,7584.47908897655,1068.72635685804,1068.72635685804,2.28866944475728,1.2963237257312
47849.1542430441,7425.81080780354,969.805698413029,969.805698413029,2.62575013171994,1.29895961254003
